-- ================================================================
--  INSTAGRAM AFFILIATE MARKETING — SAMPLE DATA
--  500 rows per table  ·  5 tables  ·  2,500 total rows
--  Compatible with MySQL 8+ / PostgreSQL 14+
--  Generated for GitHub portfolio project
-- ================================================================

SET FOREIGN_KEY_CHECKS = 0;  -- MySQL: disable FK checks during load

-- ================================================================
-- SCHEMA (create tables if not exist)
-- ================================================================

CREATE TABLE IF NOT EXISTS affiliate_products (
    product_id      INT PRIMARY KEY,
    product_name    VARCHAR(150),
    brand           VARCHAR(80),
    category        VARCHAR(60),
    price           DECIMAL(10,2),
    commission_rate DECIMAL(5,2)
);

CREATE TABLE IF NOT EXISTS posts (
    post_id             INT PRIMARY KEY,
    post_date           DATETIME,
    caption             TEXT,
    media_type          VARCHAR(20),
    affiliate_product_id INT,
    hashtags            TEXT
);

CREATE TABLE IF NOT EXISTS post_insights (
    insight_id   INT PRIMARY KEY,
    post_id      INT,
    views        BIGINT,
    comments     INT,
    likes        INT,
    saves        INT,
    reach        INT,
    recorded_at  DATE
);

CREATE TABLE IF NOT EXISTS link_clicks (
    click_id     INT PRIMARY KEY,
    post_id      INT,
    click_source VARCHAR(30),
    device_type  VARCHAR(20),
    clicked_at   DATETIME,
    session_id   VARCHAR(60)
);

CREATE TABLE IF NOT EXISTS conversions (
    conversion_id INT PRIMARY KEY,
    click_id      INT,
    post_id       INT,
    sale_amount   DECIMAL(10,2),
    commission    DECIMAL(10,2),
    converted_at  DATETIME,
    status        VARCHAR(20)
);

-- ================================================================
-- DATA INSERTS
-- ================================================================

-- ============================================================
-- TABLE: affiliate_products  (500 rows)
-- ============================================================
INSERT INTO affiliate_products
  (product_id, product_name, brand, category, price, commission_rate)
VALUES
  (1, 'Noise ColorFit Vitamin C Serum', 'Noise ColorFit', 'Skincare', 1446.64, 7.91),
  (475, '2023-04-29 04:16:07', 'Obsessed with this product! Use my link in bio for 22% off 🔥 #affiliate #ad', 'Reel', 150, '#fashion #ootd #style #affiliate #sponsored'),
  (476, '2023-03-21 10:30:57', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 192, '#beauty #skincare #affiliate #ad #instagram'),
  (477, '2023-06-30 19:54:08', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 407, '#fashion #ootd #style #affiliate #sponsored'),
  (478, '2023-09-23 13:43:03', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 438, '#fitness #wellness #health #affiliate #ad'),
  (479, '2023-12-27 03:42:17', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Carousel', 321, '#beauty #skincare #affiliate #ad #instagram'),
  (480, '2024-10-17 04:50:33', 'Obsessed with this product! Use my link in bio for 9% off 🔥 #affiliate #ad', 'Carousel', 339, '#fitness #wellness #health #affiliate #ad'),
  (481, '2024-08-25 11:13:05', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 35, '#fashion #ootd #style #affiliate #sponsored'),
  (482, '2023-05-30 06:43:26', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Story', 282, '#beauty #skincare #affiliate #ad #instagram'),
  (483, '2023-04-05 17:31:41', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'IGTV', 306, '#lifestyle #influencer #collab #ad #promo'),
  (484, '2024-08-22 00:40:55', 'Obsessed with this product! Use my link in bio for 12% off 🔥 #affiliate #ad', 'IGTV', 83, '#fashion #ootd #style #affiliate #sponsored'),
  (485, '2023-12-24 22:34:48', 'Everything I ordered from this product this month 📦 #haul #ad', 'Carousel', 176, '#fashion #ootd #style #affiliate #sponsored'),
  (486, '2024-01-03 06:06:25', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 107, '#fashion #ootd #style #affiliate #sponsored'),
  (487, '2024-05-03 16:28:18', 'Everything I ordered from this product this month 📦 #haul #ad', 'Carousel', 375, '#tech #gadgets #unboxing #affiliate #review'),
  (488, '2023-04-05 20:52:58', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 460, '#fashion #ootd #style #affiliate #sponsored'),
  (489, '2023-10-07 22:50:23', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Story', 309, '#beauty #skincare #affiliate #ad #instagram'),
  (490, '2023-07-03 06:43:19', 'Obsessed with this product! Use my link in bio for 15% off 🔥 #affiliate #ad', 'Photo', 222, '#fashion #ootd #style #affiliate #sponsored'),
  (491, '2024-09-09 00:30:37', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 109, '#fashion #ootd #style #affiliate #sponsored'),
  (492, '2023-01-07 22:27:52', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'IGTV', 449, '#tech #gadgets #unboxing #affiliate #review'),
  (493, '2023-05-01 09:15:33', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 71, '#fashion #ootd #style #affiliate #sponsored'),
  (494, '2024-01-24 07:10:10', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Reel', 62, '#beauty #skincare #affiliate #ad #instagram'),
  (495, '2023-02-16 10:17:21', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 366, '#beauty #skincare #affiliate #ad #instagram'),
  (496, '2023-04-08 17:35:37', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 176, '#fitness #wellness #health #affiliate #ad'),
  (497, '2024-09-17 16:04:52', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Story', 215, '#beauty #skincare #affiliate #ad #instagram'),
  (498, '2024-06-19 08:33:03', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 396, '#fitness #wellness #health #affiliate #ad'),
  (499, '2024-11-29 00:17:36', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 124, '#tech #gadgets #unboxing #affiliate #review'),
  (500, '2023-08-17 21:52:41', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 323, '#tech #gadgets #unboxing #affiliate #review');

-- ============================================================
-- TABLE: post_insights  (500 rows, one record per post)
-- ============================================================
INSERT INTO post_insights
  (insight_id, post_id, views, comments, likes, saves, reach, recorded_at)
VALUES
  (1, 96, 230811, 1413, 22709, 3733, 221610, '2023-07-12'),
  (2, 279, 224662, 693, 5996, 869, 184550, '2023-09-02'),
  (3, 179, 207148, 2794, 28751, 5212, 183005, '2024-11-12'),
  (4, 166, 20691, 243, 1908, 115, 17715, '2023-07-11'),
  (5, 375, 272449, 1213, 48335, 7097, 234676, '2024-08-18'),
  (6, 240, 331141, 1286, 16681, 4522, 327424, '2024-08-24'),
  (7, 141, 150401, 1313, 13174, 838, 126096, '2024-02-07'),
  (8, 445, 75074, 294, 9262, 1622, 62992, '2023-05-21'),
  (9, 426, 307443, 1518, 40391, 6195, 301710, '2023-12-18'),
  (10, 307, 13561, 174, 1552, 155, 10220, '2023-12-21'),
  (11, 469, 47780, 861, 6243, 1555, 37030, '2024-07-12'),
  (12, 441, 65272, 889, 8680, 619, 47476, '2024-07-04'),
  (13, 284, 201872, 3538, 35535, 3197, 185331, '2024-03-04'),
  (14, 83, 200047, 602, 9470, 2536, 142667, '2024-11-02'),
  (15, 36, 79190, 409, 3416, 214, 59284, '2023-08-29'),
  (16, 272, 162776, 1627, 28283, 2691, 149599, '2024-11-29'),
  (17, 80, 69481, 170, 1428, 75, 68656, '2024-01-23'),
  (18, 231, 261932, 738, 5479, 599, 226060, '2024-04-03'),
  (19, 152, 346252, 898, 29647, 5930, 291791, '2023-07-11'),
  (20, 420, 287464, 4388, 34662, 3532, 225209, '2023-05-25'),
  (21, 135, 78228, 230, 5933, 344, 56051, '2024-03-26'),
  (22, 278, 316795, 1397, 52987, 8172, 250119, '2023-05-20'),
  (23, 188, 85086, 1101, 10020, 1991, 76715, '2024-09-04'),
  (24, 233, 295242, 2611, 27414, 7754, 222383, '2023-03-15'),
  (25, 1, 157416, 3261, 25754, 6170, 125436, '2024-10-18'),
  (26, 398, 289105, 988, 27560, 7299, 208004, '2023-09-14'),
  (27, 327, 276827, 699, 14831, 957, 228140, '2024-03-20'),
  (28, 260, 330265, 1282, 11237, 2260, 283593, '2024-09-05'),
  (29, 195, 151068, 1263, 23513, 4556, 125101, '2024-04-30'),
  (30, 376, 186021, 1859, 22003, 5111, 181953, '2024-01-23'),
  (31, 95, 258714, 2098, 41752, 5119, 243810, '2023-06-01'),
  (32, 453, 1328, 15, 125, 29, 976, '2023-06-12'),
  (33, 10, 323098, 1766, 27866, 5297, 322999, '2024-05-11'),
  (34, 318, 111826, 330, 5836, 1444, 78657, '2023-08-29'),
  (35, 439, 157935, 235, 11344, 2512, 134561, '2023-09-24'),
  (36, 187, 208143, 586, 24677, 2317, 190933, '2023-09-15'),
  (37, 475, 177676, 1402, 17173, 1011, 173533, '2023-04-17'),
  (38, 467, 252942, 3139, 23700, 6493, 188850, '2023-12-27'),
  (39, 123, 217530, 552, 6300, 1204, 212817, '2024-06-11'),
  (40, 165, 165914, 362, 3815, 507, 143773, '2024-12-13'),
  (41, 370, 185885, 1054, 8158, 1099, 133811, '2023-10-20'),
  (42, 33, 328972, 1512, 15315, 1483, 283008, '2023-04-02'),
  (43, 338, 162128, 274, 11400, 1749, 147792, '2024-01-23'),
  (44, 276, 125092, 1133, 19103, 3462, 101509, '2023-05-17'),
  (45, 481, 59341, 71, 1541, 112, 48200, '2024-01-30'),
  (46, 199, 13573, 89, 2236, 301, 12754, '2024-01-12'),
  (47, 98, 275031, 2389, 19905, 1484, 218129, '2024-12-30'),
  (48, 269, 271109, 1276, 11179, 1842, 244815, '2024-07-09'),
  (49, 350, 274359, 492, 19138, 5014, 201585, '2024-11-09'),
  (50, 255, 46152, 250, 7489, 1808, 36920, '2024-08-03'),
  (51, 393, 164329, 2393, 23229, 2380, 116138, '2023-06-06'),
  (52, 283, 101449, 1285, 10668, 2323, 79735, '2023-08-01'),
  (53, 79, 78787, 436, 3018, 573, 58873, '2023-03-22'),
  (54, 314, 108806, 648, 11740, 3355, 93873, '2024-09-17'),
  (55, 145, 149013, 427, 7063, 1928, 129972, '2024-02-25'),
  (56, 497, 233099, 789, 5743, 359, 166716, '2023-10-26'),
  (57, 210, 28706, 264, 2374, 647, 20835, '2024-05-04'),
  (58, 329, 234246, 2070, 16394, 3741, 207283, '2024-06-06'),
  (59, 461, 280199, 5607, 46974, 9016, 202741, '2023-03-15'),
  (60, 57, 246011, 1778, 17137, 4140, 179386, '2024-01-02'),
  (61, 50, 121974, 715, 5244, 600, 120051, '2023-10-11'),
  (62, 268, 206061, 2162, 34363, 9112, 155577, '2023-09-11'),
  (63, 458, 238150, 251, 7253, 1230, 201534, '2024-10-19'),
  (64, 35, 90049, 646, 6823, 1207, 70659, '2023-11-13'),
  (65, 23, 56589, 862, 7012, 1284, 45144, '2023-11-09'),
  (66, 428, 310110, 3376, 37008, 10860, 255540, '2023-10-27'),
  (67, 67, 35134, 511, 5278, 1298, 28184, '2023-12-06'),
  (68, 92, 297882, 1617, 31910, 6881, 278876, '2023-03-03'),
  (69, 17, 301540, 1125, 11546, 1516, 286771, '2023-03-18'),
  (70, 104, 233921, 1175, 40454, 3122, 176107, '2024-09-25'),
  (71, 55, 313188, 2127, 25251, 5430, 291704, '2023-03-13'),
  (72, 249, 114591, 2550, 18559, 3879, 108301, '2023-01-02'),
  (73, 99, 77426, 414, 7160, 1459, 69549, '2023-12-15'),
  (74, 51, 103085, 974, 16533, 4109, 78519, '2024-06-12'),
  (75, 432, 160171, 3082, 27207, 7584, 156254, '2023-03-12'),
  (76, 293, 306016, 3947, 54418, 4456, 214956, '2023-08-18'),
  (77, 443, 33221, 96, 3581, 808, 26934, '2024-09-30'),
  (78, 455, 188847, 295, 12304, 1943, 138407, '2024-04-04'),
  (79, 337, 207210, 2019, 27742, 4405, 183912, '2023-06-15'),
  (80, 251, 347834, 1355, 14696, 3833, 261579, '2023-10-08'),
  (81, 270, 219251, 4217, 39375, 3290, 163622, '2023-02-26'),
  (82, 320, 340442, 3838, 46100, 7338, 239913, '2023-04-17'),
  (83, 360, 44888, 881, 6686, 1827, 33269, '2024-06-25'),
  (84, 303, 317395, 3004, 37998, 5928, 310759, '2024-09-29'),
  (85, 132, 236453, 998, 13269, 688, 192807, '2024-01-23'),
  (86, 26, 124625, 1104, 7861, 1525, 113862, '2023-01-27'),
  (87, 478, 20352, 93, 2702, 460, 17715, '2024-06-21'),
  (88, 114, 42476, 860, 5819, 1721, 31543, '2024-08-28'),
  (89, 311, 146996, 648, 4779, 344, 123400, '2024-01-03'),
  (90, 368, 331148, 1733, 57509, 11986, 305485, '2024-09-12'),
  (91, 37, 304392, 559, 8658, 2118, 241611, '2024-01-01'),
  (92, 7, 238544, 2617, 22680, 3521, 203668, '2024-09-12'),
  (93, 107, 154964, 556, 3975, 943, 121919, '2024-07-19'),
  (94, 336, 296044, 3399, 35728, 6903, 230361, '2024-05-25'),
  (95, 252, 153462, 1053, 18398, 1299, 144663, '2024-01-29'),
  (96, 41, 40797, 97, 2629, 316, 38978, '2024-10-29'),
  (97, 495, 135218, 218, 5117, 1012, 95228, '2023-04-29'),
  (98, 328, 346087, 2787, 51655, 11632, 288635, '2024-01-13'),
  (99, 32, 95296, 971, 15049, 1069, 89560, '2023-04-24'),
  (100, 185, 312736, 1179, 13968, 4168, 306538, '2024-08-22'),
  (101, 286, 201389, 1873, 18211, 1870, 155348, '2024-07-25'),
  (102, 381, 181419, 1430, 11302, 713, 129950, '2023-12-28'),
  (103, 213, 209557, 2888, 20159, 5656, 176629, '2023-07-02'),
  (104, 189, 199624, 890, 16451, 3004, 180670, '2023-12-05'),
  (105, 363, 6719, 69, 991, 127, 5285, '2024-02-17'),
  (106, 30, 22005, 152, 2310, 603, 16046, '2024-04-20'),
  (107, 316, 342370, 1378, 25196, 1878, 327821, '2024-05-24'),
  (108, 137, 306776, 5174, 44084, 10297, 250742, '2024-04-03'),
  (109, 271, 102697, 1966, 13189, 1692, 87907, '2023-01-10'),
  (110, 21, 4943, 3, 108, 8, 4693, '2023-12-14'),
  (111, 471, 184795, 544, 12072, 675, 141520, '2023-03-14'),
  (112, 410, 30322, 487, 3791, 1090, 29762, '2024-05-11'),
  (113, 156, 64353, 331, 2522, 208, 58717, '2024-05-25'),
  (114, 40, 340189, 8113, 59446, 13310, 295903, '2023-07-17'),
  (115, 111, 154938, 2710, 26306, 7383, 130161, '2023-08-04'),
  (116, 266, 224362, 3417, 28451, 3252, 203645, '2024-08-30'),
  (117, 440, 39295, 83, 1178, 352, 30775, '2023-07-21'),
  (118, 52, 139260, 638, 4331, 433, 104915, '2023-11-02'),
  (119, 372, 94055, 317, 3512, 554, 84051, '2024-04-22'),
  (120, 119, 337794, 1643, 30622, 1797, 247222, '2023-02-25'),
  (121, 273, 300049, 971, 43314, 7555, 275524, '2024-05-23'),
  (122, 198, 336220, 619, 8759, 769, 235441, '2023-09-15'),
  (123, 454, 205669, 2996, 21073, 3638, 179424, '2023-12-06'),
  (124, 435, 212266, 3756, 30767, 5692, 202335, '2023-01-04'),
  (125, 456, 202048, 2520, 30484, 5847, 199269, '2024-12-28'),
  (126, 422, 188676, 350, 12915, 3864, 150946, '2024-05-18'),
  (127, 128, 48035, 482, 7519, 1957, 38889, '2024-08-14'),
  (128, 292, 152521, 184, 7360, 1074, 136405, '2023-05-30'),
  (129, 321, 157194, 2619, 25690, 3591, 142852, '2023-03-08'),
  (130, 433, 332264, 411, 16717, 941, 276242, '2024-04-06'),
  (131, 400, 125534, 340, 3775, 479, 106298, '2024-02-20'),
  (132, 460, 236066, 342, 5341, 717, 233698, '2024-07-15'),
  (133, 464, 22947, 129, 1236, 223, 18854, '2025-01-01'),
  (134, 430, 281812, 4453, 31758, 1880, 209861, '2023-04-21'),
  (135, 474, 256821, 3413, 24499, 1505, 230149, '2024-06-29'),
  (136, 296, 340650, 429, 16201, 2054, 251795, '2024-09-09'),
  (137, 184, 51509, 235, 2436, 619, 43105, '2023-03-25'),
  (138, 346, 60363, 434, 8925, 2241, 51256, '2023-11-29'),
  (139, 235, 177364, 3399, 31420, 4117, 167335, '2024-06-16'),
  (140, 418, 302472, 3142, 21612, 2232, 261264, '2023-02-06'),
  (141, 341, 311447, 521, 9379, 2245, 234218, '2023-05-12'),
  (142, 219, 194448, 2460, 17536, 1055, 168396, '2023-03-20'),
  (143, 54, 331952, 1056, 47942, 8233, 293356, '2023-01-06'),
  (144, 86, 4287, 15, 146, 39, 3231, '2023-11-21'),
  (145, 93, 250067, 1366, 13249, 2395, 226987, '2023-11-18'),
  (146, 282, 125937, 368, 14821, 1407, 123597, '2024-01-25'),
  (147, 206, 321390, 4708, 38679, 5297, 316597, '2023-01-05'),
  (148, 259, 292900, 1010, 11364, 840, 225735, '2023-10-10'),
  (149, 173, 283470, 2710, 26724, 2726, 241590, '2023-02-12'),
  (150, 496, 102064, 580, 4478, 1244, 74894, '2024-01-23'),
  (151, 81, 92944, 421, 15579, 2197, 69515, '2023-06-13'),
  (152, 274, 228393, 3678, 27108, 4426, 177099, '2023-03-24'),
  (153, 308, 28002, 164, 1348, 230, 27370, '2023-04-02'),
  (154, 227, 37650, 494, 5098, 670, 36464, '2023-06-05'),
  (155, 181, 171252, 319, 6442, 703, 131696, '2023-11-18'),
  (156, 162, 105334, 473, 5825, 996, 85600, '2024-11-23'),
  (157, 355, 229018, 3053, 38580, 5664, 170270, '2023-04-17'),
  (158, 167, 240487, 4276, 29128, 2928, 220273, '2023-04-10'),
  (159, 191, 17326, 19, 511, 134, 15726, '2023-12-24'),
  (160, 212, 219769, 2228, 16476, 3310, 165125, '2024-09-06'),
  (161, 325, 334995, 5256, 55238, 10395, 330247, '2023-06-29'),
  (162, 221, 45837, 626, 4743, 493, 37747, '2024-01-04'),
  (163, 493, 243121, 3848, 33259, 3713, 190546, '2023-09-13'),
  (164, 312, 228171, 3598, 37121, 3238, 199384, '2024-03-22'),
  (165, 124, 3162, 12, 85, 19, 2609, '2024-01-28'),
  (166, 289, 18126, 188, 1506, 337, 15003, '2023-03-19'),
  (167, 280, 237709, 933, 7914, 1767, 201716, '2023-11-13'),
  (168, 110, 114798, 805, 7728, 561, 84929, '2024-01-09'),
  (169, 193, 160322, 1411, 14987, 2936, 120007, '2023-12-21'),
  (170, 344, 243644, 2831, 38951, 9638, 226966, '2023-10-16'),
  (171, 131, 329129, 5265, 39937, 2702, 276234, '2024-11-25'),
  (172, 401, 175038, 1391, 11807, 2650, 150405, '2024-04-21'),
  (173, 232, 284892, 1650, 15140, 3105, 248587, '2023-09-19'),
  (174, 230, 29237, 325, 4841, 304, 24980, '2023-10-26'),
  (175, 204, 192174, 344, 5100, 1081, 161350, '2024-07-02'),
  (176, 476, 35630, 194, 5122, 684, 30934, '2024-02-25'),
  (177, 18, 60036, 975, 8283, 2218, 53714, '2024-06-30'),
  (178, 146, 110492, 965, 15661, 4298, 102310, '2024-01-28'),
  (179, 306, 222236, 434, 6697, 1148, 174042, '2024-02-15'),
  (180, 9, 64835, 867, 6814, 1872, 54529, '2023-12-19'),
  (181, 385, 326057, 4586, 41646, 12265, 264250, '2024-11-17'),
  (182, 70, 34907, 176, 5635, 832, 26407, '2023-05-20'),
  (183, 155, 151690, 202, 4901, 382, 149790, '2023-04-26'),
  (184, 4, 260719, 1974, 13734, 764, 194274, '2023-11-21'),
  (185, 154, 284367, 2033, 27249, 6387, 278542, '2023-01-18'),
  (186, 413, 153338, 448, 3607, 933, 116033, '2024-02-09'),
  (187, 333, 338493, 4011, 38111, 9402, 271052, '2024-01-14'),
  (188, 345, 311590, 2982, 32662, 5372, 280355, '2024-03-17'),
  (189, 12, 69682, 589, 4810, 513, 67555, '2023-10-17'),
  (190, 142, 151571, 275, 4178, 685, 141101, '2023-05-11'),
  (191, 488, 324840, 2482, 43492, 12756, 317446, '2024-10-14'),
  (192, 262, 349862, 563, 16023, 4781, 328288, '2024-03-23'),
  (193, 285, 66808, 246, 5287, 1199, 55602, '2024-06-01'),
  (194, 425, 166669, 569, 7278, 2138, 165570, '2024-02-20'),
  (195, 491, 158604, 536, 3804, 921, 116803, '2025-01-07'),
  (196, 484, 240645, 1581, 10821, 2018, 235433, '2024-01-31'),
  (197, 49, 174186, 1599, 11720, 3426, 155752, '2024-08-09'),
  (198, 20, 301298, 5112, 44571, 12505, 271188, '2023-09-22'),
  (199, 236, 59385, 371, 9740, 1828, 54604, '2023-08-29'),
  (200, 183, 13500, 162, 2086, 152, 11076, '2023-02-13'),
  (201, 305, 319346, 1769, 36197, 10276, 284982, '2023-08-05'),
  (202, 71, 103111, 852, 10944, 2384, 72875, '2023-03-10'),
  (203, 136, 268824, 2605, 26472, 4709, 219985, '2023-02-14'),
  (204, 414, 189801, 1930, 25538, 3742, 155497, '2023-01-11'),
  (205, 374, 149738, 808, 10375, 1973, 120310, '2023-06-18'),
  (206, 120, 233399, 1565, 20188, 1836, 215300, '2024-07-20'),
  (207, 416, 222710, 2471, 19213, 3832, 204577, '2023-04-23'),
  (208, 394, 109438, 1721, 19495, 2609, 86562, '2024-12-26'),
  (209, 48, 310185, 775, 10593, 2951, 287490, '2023-11-19'),
  (210, 205, 92194, 1455, 12320, 1037, 79908, '2023-05-26'),
  (211, 112, 200657, 2509, 19763, 2480, 157884, '2024-03-31'),
  (212, 387, 159838, 1087, 22117, 5480, 135579, '2023-05-01'),
  (213, 343, 138218, 1739, 16930, 1372, 109199, '2024-06-02'),
  (214, 248, 151331, 1634, 14936, 1660, 124870, '2023-04-04'),
  (215, 89, 145841, 2501, 25565, 3590, 123660, '2024-01-10'),
  (216, 250, 297023, 1986, 18197, 5341, 246772, '2024-09-28'),
  (217, 304, 63196, 193, 8675, 996, 51312, '2024-03-28'),
  (218, 322, 31176, 321, 2923, 407, 23189, '2023-02-12'),
  (219, 417, 143457, 2518, 17472, 1086, 115963, '2023-08-16'),
  (220, 196, 278169, 405, 8982, 1859, 248038, '2024-08-17'),
  (221, 405, 50049, 144, 2339, 301, 44024, '2024-10-19'),
  (222, 29, 158348, 1399, 20850, 3828, 123739, '2023-10-02'),
  (223, 172, 75849, 534, 7805, 1336, 53387, '2023-09-23'),
  (224, 498, 85974, 187, 3845, 373, 62823, '2024-11-28'),
  (225, 223, 293396, 3965, 44897, 8217, 259370, '2024-03-05'),
  (226, 214, 60251, 352, 10035, 830, 49719, '2023-01-15'),
  (227, 62, 251905, 1252, 32890, 5278, 202648, '2024-04-10'),
  (228, 117, 274766, 2305, 20532, 1174, 255278, '2024-09-25'),
  (229, 6, 62678, 379, 9846, 1050, 48055, '2023-04-09'),
  (230, 281, 110517, 395, 3600, 885, 81679, '2023-03-03'),
  (231, 28, 10359, 37, 1462, 112, 9658, '2024-09-08'),
  (232, 157, 346419, 362, 10213, 1156, 295856, '2023-02-22'),
  (233, 22, 158649, 2717, 22326, 6251, 142827, '2023-06-10'),
  (234, 164, 308573, 1004, 15294, 1111, 299424, '2024-10-20'),
  (235, 77, 145924, 451, 11039, 1933, 143682, '2024-07-20'),
  (236, 168, 321865, 1177, 35803, 6964, 248655, '2023-01-12'),
  (237, 258, 277763, 796, 14068, 3874, 212516, '2024-02-23'),
  (238, 315, 2769, 4, 99, 17, 2747, '2024-07-04'),
  (239, 448, 249387, 2199, 28505, 8250, 201988, '2023-05-22'),
  (240, 415, 186529, 1423, 16387, 2489, 185482, '2024-08-15'),
  (241, 202, 165273, 234, 6222, 1496, 121820, '2024-07-02'),
  (242, 229, 151637, 251, 4017, 317, 131490, '2023-08-10'),
  (243, 47, 240071, 2465, 16786, 2702, 211290, '2024-03-07'),
  (244, 263, 214033, 1495, 33572, 2262, 168481, '2024-10-16'),
  (245, 222, 249891, 426, 19689, 4302, 245324, '2024-06-07'),
  (246, 75, 55640, 622, 5765, 460, 45564, '2023-11-04'),
  (247, 473, 210542, 4322, 37141, 10143, 191279, '2023-05-13'),
  (248, 101, 34426, 82, 1785, 465, 27854, '2023-11-12'),
  (249, 38, 64862, 484, 5704, 1375, 49934, '2024-08-18'),
  (250, 34, 305592, 5348, 43091, 12315, 268338, '2023-10-05'),
  (251, 87, 249970, 6380, 43000, 7647, 224973, '2023-04-26'),
  (252, 466, 238859, 1215, 14357, 2973, 174942, '2023-04-16'),
  (253, 122, 16083, 13, 457, 100, 11738, '2023-05-21'),
  (254, 147, 201109, 863, 14542, 2992, 177252, '2024-08-14'),
  (255, 342, 40617, 351, 4191, 697, 36487, '2023-08-18'),
  (256, 13, 347627, 3170, 35029, 8840, 295263, '2024-02-25'),
  (257, 494, 287086, 6075, 40833, 11026, 202482, '2023-04-04'),
  (258, 103, 201632, 2445, 31547, 1861, 168369, '2023-05-19'),
  (259, 68, 292353, 5711, 42303, 3851, 262481, '2023-12-02'),
  (260, 429, 71010, 696, 5840, 1122, 56363, '2024-01-18'),
  (261, 243, 346571, 2986, 36841, 7020, 300177, '2023-05-03'),
  (262, 129, 266148, 1601, 16539, 2389, 190753, '2024-06-10'),
  (263, 290, 185449, 339, 12148, 2400, 172456, '2023-04-11'),
  (264, 423, 192604, 627, 26719, 7289, 154981, '2023-09-24'),
  (265, 277, 200030, 999, 15046, 2073, 145862, '2024-05-29'),
  (266, 421, 128546, 1542, 15900, 4413, 99531, '2023-02-21'),
  (267, 392, 160361, 680, 7563, 448, 117759, '2024-05-26'),
  (268, 437, 221997, 1992, 36457, 8165, 193229, '2024-04-02'),
  (269, 407, 12158, 69, 977, 188, 12106, '2024-09-20'),
  (270, 144, 256540, 2091, 32841, 5769, 187278, '2024-08-18'),
  (271, 427, 178516, 1770, 12125, 1217, 133884, '2024-05-09'),
  (272, 125, 39989, 242, 4228, 261, 38074, '2024-03-22'),
  (273, 102, 211278, 3662, 25338, 5813, 198893, '2024-03-26'),
  (274, 288, 50167, 299, 3197, 584, 44024, '2023-11-29'),
  (275, 247, 110463, 452, 3564, 627, 88833, '2023-08-22'),
  (276, 366, 227469, 1178, 15953, 1799, 204503, '2024-02-06'),
  (277, 483, 238122, 3446, 25624, 5303, 214659, '2024-02-06'),
  (278, 158, 98300, 771, 5315, 1251, 85821, '2023-12-30'),
  (279, 397, 140975, 1481, 14835, 3594, 138317, '2023-12-04'),
  (280, 480, 297308, 405, 8794, 1456, 272924, '2023-07-07'),
  (281, 64, 79391, 1467, 11312, 1725, 73351, '2024-10-31'),
  (282, 63, 34278, 291, 5325, 648, 30513, '2023-05-06'),
  (283, 19, 134951, 397, 7797, 682, 122273, '2023-01-23'),
  (284, 69, 129258, 748, 9007, 2682, 121387, '2023-11-25'),
  (285, 237, 339673, 985, 17771, 1018, 330059, '2024-09-06'),
  (286, 386, 146132, 920, 7037, 2047, 131168, '2024-01-14'),
  (287, 487, 10937, 108, 1787, 222, 7837, '2023-02-20'),
  (288, 176, 213888, 3684, 27263, 4068, 207264, '2024-10-15'),
  (289, 148, 74194, 702, 8261, 662, 57189, '2024-05-31'),
  (290, 436, 304807, 2717, 51527, 13971, 300205, '2023-07-05'),
  (291, 499, 314979, 2948, 46953, 9206, 232039, '2023-10-31'),
  (292, 479, 124199, 230, 6816, 705, 121795, '2023-08-03'),
  (293, 106, 230911, 995, 36498, 6692, 189927, '2024-06-28'),
  (294, 109, 59724, 570, 5244, 1525, 47477, '2024-11-15'),
  (295, 94, 76475, 1304, 10286, 568, 61860, '2024-12-05'),
  (296, 90, 318121, 5449, 43999, 2801, 226006, '2024-12-14'),
  (297, 310, 126159, 1060, 10288, 2316, 97886, '2024-12-03'),
  (298, 275, 64491, 288, 3728, 193, 55492, '2023-11-03'),
  (299, 369, 134473, 2702, 22835, 2839, 106269, '2024-10-30'),
  (300, 153, 84505, 1373, 10226, 2471, 82372, '2023-11-13'),
